timestamp,0min,10min,20min,30min,40min,50min,60min,70min,80min,90min,100min,110min,120min,130min,140min,150min,160min,170min,180min,190min,200min,210min,220min,230min,240min,250min,260min,270min,280min,290min,300min
ART_2020001_130021.FR,0.0,0.29603876121492667,0.3742418647147906,0.4285693944790996,0.4664912433441583,0.49388755766949466,0.514637743428668,0.5329575596780064,0.5501232770836684,0.5666153435153826,0.5769698077321632,0.5837078296140192,0.5889719771954814,0.5938531647148015,0.6003969162646325,0.606998451845534,0.6108398370152314,0.6161426437605602,0.624159571643243,0.6320908899173705,0.6403573701404717,0.6474648602012578,0.6549918511449591,0.663356916586366,0.6698522067988081,0.6754203885676918,0.6809905202557083,0.6863605831768794,0.6910159757460633,0.6961552027423057,0.7021923424237556
ART_2020001_131021.FR,0.0,0.29867347610134365,0.3788829906977508,0.43085535089767185,0.4667010602323521,0.49241214299405356,0.5145279042797207,0.534387985980065,0.5514249555607307,0.5649324008957224,0.5739600865528477,0.5813070635535079,0.5866696236294803,0.5928201739079678,0.5989665082323976,0.6031140521901817,0.6086392158350634,0.6158871744655758,0.6233951903061649,0.6325317148600427,0.6407081944015874,0.6494067096437628,0.6582885198811945,0.6652204463660655,0.6722618703984236,0.6782346271059009,0.6843920783352702,0.6891916064895754,0.6939297484660657,0.6990207459626323,0.7047619034406492
ART_2020001_132021.FR,0.0,0.3039096828605633,0.38287162294907984,0.43344785966438354,0.46952950501188495,0.49786217640668357,0.522014459525575,0.5402291902588092,0.5534510732697948,0.5631050868296322,0.5687841870345447,0.5734902189565159,0.5795889501070892,0.5868876539772264,0.5912685186400329,0.5982241252313867,0.6061617580681133,0.613924919101388,0.6226611274371228,0.6292464695162505,0.6363267647094533,0.6446567687748533,0.650931523473847,0.6577961976714103,0.6629174246898799,0.6672506282556364,0.6719800381633375,0.6780932649541198,0.6828183625106551,0.6869141453389793,0.6911215116157855
ART_2020001_133021.FR,0.0,0.3161763682018209,0.392914000373394,0.44269785334608014,0.47926264201447155,0.5088066646120084,0.5320488240014999,0.5491400775725036,0.559890046264556,0.5671073179751699,0.5729655746096732,0.5797253004096823,0.5867121578321759,0.5911179160673032,0.5970648961697436,0.6049731699126176,0.6116499719289096,0.618878414288329,0.6253275886372544,0.6318605533916655,0.6397545780964005,0.6463424941020881,0.6544124803364613,0.6599846199636746,0.6645278002873969,0.6695933644060166,0.6739277183373533,0.6778713139316812,0.6820368345330733,0.6861779772987004,0.6906173956942553
ART_2020001_134021.FR,0.0,0.31928700315487807,0.39658268934405794,0.4471298283288669,0.48454042880186904,0.5131445259837348,0.5331428936376708,0.5474192542107543,0.556036229325439,0.5616155899542545,0.5663632771770015,0.5717484125040586,0.5750343666897614,0.5817406515906818,0.5903928745496496,0.5981714194389316,0.6071466504304229,0.6133046823099848,0.6210503309083623,0.6280126432766309,0.6331104821415848,0.6410358157208464,0.6485906921850529,0.654513535567073,0.662582388507914,0.6691154991287751,0.6749164916245064,0.6804679695497531,0.6850364201265841,0.6898463044113735,0.693973748513164
ART_2020001_135021.FR,0.0,0.3270169717867379,0.4058249600838705,0.4568519955638636,0.4916145495954006,0.5158699972218145,0.5313079353375576,0.5399900512684362,0.5462509345929639,0.5523694365650271,0.5591935598652648,0.5634242349168884,0.5696152756091406,0.5769743705677635,0.5848336473940552,0.5943717401049369,0.6021454742370072,0.6110514635819636,0.6183255566932216,0.6225277274437485,0.6285698660763749,0.636057842712637,0.6427659486385547,0.651151852114154,0.6606924534095854,0.6694830609437448,0.6765625033084317,0.6823160018488734,0.6880334602248948,0.6934988594721371,0.7008432605050727
ART_2020001_140021.FR,0.0,0.33321185502490175,0.4099446788901362,0.45853490828177834,0.4894723011953248,0.509870455642365,0.5228917915894112,0.5319536952681247,0.541144837527921,0.547987720771242,0.5527914196064018,0.5612738874779323,0.5679922754900473,0.5740441769143756,0.58320232307546,0.59112746811192,0.5988487372428221,0.605451010112081,0.6101883571221663,0.6146765915157939,0.6204608801892718,0.6270446793804744,0.6345061156770723,0.6430632778601507,0.6520942650528734,0.6592081984427721,0.6658463569813191,0.6735121835285861,0.6809968186692862,0.6897998259298275,0.696940825350949
ART_2020001_141021.FR,0.0,0.3369203623906489,0.41611532539242585,0.46169861020387626,0.48998274243355144,0.5080800030113584,0.5212805979136886,0.532747702512137,0.5427526734402089,0.5489964266481382,0.556531525911786,0.5614042563426309,0.5666144521112496,0.5739177983975065,0.580363754829956,0.5888545281805863,0.5971953463063643,0.6040042984195171,0.6116612338088296,0.6175798992382734,0.6243787971885545,0.6320346220684386,0.6430695786920437,0.6555493920555265,0.6652429701073727,0.672759810313722,0.6792909534545069,0.6851114973971011,0.6947291984985735,0.7034026040364915,0.7159633238213917
ART_2020001_142021.FR,0.0,0.332712504654532,0.40976819015963,0.4521859932461255,0.47963792068273003,0.4989667467577931,0.5148253474585014,0.5291345854139187,0.5372110922405738,0.5466459652225455,0.5536941377974939,0.5601764156471805,0.5679795467978719,0.5743238456611937,0.5807399209700672,0.5896230520587701,0.5967780910882226,0.6052514683431652,0.6138522704843926,0.6221174004219994,0.6326648435923095,0.6456843091487622,0.6570690739127764,0.6665756088305295,0.6735327994824492,0.6824571410597957,0.6900212740545526,0.6980239016045725,0.7067650289783891,0.7184065219230783,0.7313324780307412
ART_2020001_143021.FR,0.0,0.3310799519315179,0.407051058318923,0.44851822089743854,0.4753326854294755,0.49751603976976394,0.5150798818130943,0.52672748670316,0.5374159599183396,0.5448281738050746,0.553383935804727,0.5644217972464406,0.5722357577918069,0.5808094443076198,0.5890514574856106,0.5950921031514791,0.602849949543292,0.6104470666180258,0.6156705829391385,0.6216270705822726,0.6314020971746802,0.6408762991107643,0.6496162229224085,0.6576063615113209,0.6668557158123661,0.6750752225500162,0.6846782996102855,0.6941516378438922,0.7075703571079166,0.7217032166064764,0.7368741180258174
ART_2020001_144021.FR,0.0,0.33107141897334474,0.4036628515237067,0.44464427741483603,0.4737896156764309,0.4951195509696398,0.5082327062933341,0.5208187320208328,0.5287607516198962,0.5393961894465683,0.5526438511966425,0.5612580444912026,0.5707395769388852,0.5771090929815741,0.5842526990350762,0.593694289290279,0.6022151108944744,0.6107068036070762,0.6198008639152232,0.6305952164091467,0.6432129243768837,0.6536170904581222,0.6623609101716671,0.6691862270388974,0.6750809413171466,0.6851321963022287,0.6974332073621795,0.7143227715626049,0.731858853032117,0.749158603219431,0.771938490486671
ART_2020001_145021.FR,0.0,0.3309447028062813,0.4066348749513718,0.4511993732079827,0.4801269253619578,0.49898685580513513,0.5135960599420129,0.5230624678629453,0.5342370774432493,0.5481317233676043,0.5581321340432024,0.5672716465339425,0.5766645977040035,0.5864339103383318,0.5966923903712479,0.6055439269727545,0.6154521112292557,0.624556455419258,0.6378828407979708,0.6503192691992595,0.6597638611074234,0.6668043258949158,0.6733503718613623,0.6769029542262122,0.686918938001382,0.6973800453828005,0.7126487519844794,0.7265839213824584,0.7439191290689144,0.7660449711102391,0.7884654048554023
ART_2020001_150021.FR,0.0,0.3315891096976721,0.40853282926870177,0.450733027807129,0.4774529756124381,0.4991778641162603,0.5127598863200696,0.5253652543002433,0.5387222108275971,0.5497063899985687,0.5596536759510914,0.569864324619848,0.5796685086076261,0.5916486813904436,0.6032336436486767,0.6130387148305659,0.6215968209165944,0.632027578182564,0.643687583710222,0.6535244234239693,0.6605945827687003,0.668837788663126,0.6758369262450568,0.6864867779908543,0.696888923789069,0.7121747458744047,0.7283327687261341,0.7469563418048369,0.7687668140552014,0.7915452092921346,0.8138423312613491
ART_2020001_151021.FR,0.0,0.33919755518564076,0.4213820732635787,0.4646771754756881,0.493549964489928,0.5117228409822662,0.5292532148754933,0.5444953120704982,0.5549607502305918,0.5645253283449454,0.5738818452698095,0.5841295616414697,0.5961473358655263,0.6057630878068628,0.6157862921561088,0.6230938140623197,0.6335624072839371,0.6460503791953675,0.6567157198930582,0.664375753063453,0.6735413720500727,0.6844517053697083,0.7011605473605619,0.7148414865209851,0.7308330801119706,0.7486155372977121,0.7704449299791333,0.7955803049300448,0.8200749027202893,0.8442085462047624,0.8674368130820358
ART_2020001_152021.FR,0.0,0.34173431137194876,0.4238289309175658,0.46809746871465785,0.4945174919692816,0.5144594903750107,0.5303671494680816,0.5409295428282205,0.5494395587132692,0.558474063828687,0.5694206301519268,0.5834920872154469,0.5958869697435939,0.6083299597720354,0.6172147847829679,0.6272857993530566,0.641123332115645,0.653848542432389,0.6623330876974909,0.6700548326780337,0.6780269148760106,0.6919213969742606,0.7060979835898157,0.7251132167375591,0.7442564811916708,0.7670302848298699,0.7904293709816376,0.8142124129469619,0.8390469995284824,0.862308012157569,0.8859736879689857
ART_2020001_153021.FR,0.0,0.3438468327927809,0.4271175234806937,0.469318332136935,0.49746222863296086,0.5174181313492244,0.5314323174153874,0.5431523516529009,0.5528164767908206,0.5631318816894589,0.5757910246723431,0.5884924464090083,0.6027616442002024,0.6139382948702476,0.6256432100853557,0.6415777566070149,0.6552898308658109,0.6639182693904545,0.6712855717048074,0.6773989725421541,0.6913327121807707,0.7051481383167211,0.7219935387907405,0.739380452540067,0.759447532105359,0.7829072543657525,0.805101568249183,0.8291481593276061,0.8536375646420187,0.8782506428156619,0.9004679178023909
ART_2020001_154021.FR,0.0,0.3452956579646675,0.42838887725735025,0.4709945504329483,0.5000761250741672,0.5203929663365205,0.5337341611968175,0.5469033593853874,0.5594008560211875,0.5725577073706443,0.5845264334439694,0.5974696836822005,0.6082768272555297,0.62222984266473,0.6398336720310087,0.6545891172192333,0.6653569439038357,0.6756266919922082,0.6856397393639021,0.6985315581757336,0.7133388438375122,0.7311302870846307,0.7490079942289247,0.7711754397611245,0.7953193167343271,0.8166913712123663,0.8390929100029344,0.8641703040147515,0.8886649434974273,0.91069197626439,0.9332366901963359
ART_2020001_155021.FR,0.0,0.3483702782523096,0.4319538593365911,0.47674151375409246,0.5039071860061284,0.522306730824618,0.5379957065601954,0.5506528419463708,0.5650219682662625,0.5791024722683272,0.5950233786384076,0.6082880611976454,0.6243026776854119,0.6420396046347217,0.6563060220571885,0.6671016148229204,0.6772684548818744,0.6877044814536153,0.7029211944349089,0.7184321849525903,0.737125406746289,0.755891523560165,0.7795827941880422,0.8075259953097521,0.8329550509634395,0.8587804796356294,0.8860431760687005,0.9111259616821948,0.9353076670137669,0.9609781921797204,1.0124016018803614
ART_2020001_160021.FR,0.0,0.3509594312358868,0.43536629858482984,0.4800850770919659,0.5075085113903083,0.5304233810384078,0.5441529834604263,0.5603075644979432,0.5748831940890449,0.590269703629703,0.6026713012248499,0.6167998645353916,0.6340765363089527,0.6503372041874343,0.6633660502581323,0.6733633817215885,0.6847185552216561,0.7022656131266608,0.7187555060946581,0.7384132631103214,0.7580907405082661,0.7821331293635689,0.8096220069303568,0.8359794136375795,0.8645154347904308,0.8908583717579035,0.9158856855271985,0.9418338716013808,0.9687973345732732,1.025359093871049,1.3963816393296409
ART_2020001_161021.FR,0.0,0.3574531376452668,0.44162258761661455,0.4861425465733107,0.518080309087001,0.5387648955632134,0.5575750187205595,0.5744618082784383,0.589189265669937,0.6019221589408098,0.6168212495805263,0.6333806185618893,0.6491880751499519,0.6640195155344628,0.6764789051980553,0.6910489135972964,0.7107184953530963,0.7313848096404955,0.7517409023011804,0.7709372608476235,0.795333308869338,0.8224628351951279,0.845935735561922,0.8726411075888276,0.8997364461416316,0.9260229956152343,0.9528578226412454,0.9773680129269452,1.0282338000264042,1.392329943230143,1.8402164535385723
ART_2020001_162021.FR,0.0,0.36199195623164765,0.4504743830319223,0.5002296939464964,0.5293417788974217,0.5553922138104023,0.5781227789747052,0.5953088425768012,0.6059029374273232,0.6202773987819508,0.6370059716310117,0.6514404723953896,0.6648365656210488,0.6777852700377408,0.691731444665533,0.7091860051354517,0.727491147717359,0.7506369427355527,0.773487768130394,0.7990825989571229,0.8273481208650467,0.8523905104890266,0.8768063120846099,0.9005829001388567,0.92341467020806,0.9456894628543651,0.9689797573765737,1.0183261540538004,1.3755486372030976,1.8168000979174763,2.2530000939714574
ART_2020001_163021.FR,0.0,0.36719635386343863,0.45449529304976966,0.5029198781869054,0.5373433721751878,0.5661434922531245,0.5855479005381663,0.6005479946379223,0.6173940829054472,0.6356487231849717,0.6526366900353252,0.6678466012344422,0.6814959717044605,0.6967968802886061,0.7155500918904713,0.7334241128036589,0.754396264462976,0.775137028125655,0.7988791380838655,0.8266694377069496,0.8535913945577583,0.8792067051136719,0.9042467043145214,0.9274117701699416,0.946301767401042,0.9664672432044823,1.0151448069674092,1.3499544487242543,1.7951589078232417,2.2302493642351844,3.0890483397127353
ART_2020001_164021.FR,0.0,0.3699463945516538,0.4620558513143301,0.5186141577059512,0.5591748868315259,0.5858646530077442,0.601937458014889,0.620533648964473,0.636434016758332,0.6512812656395427,0.6650184539454189,0.6758199625725969,0.689137731682168,0.7060902383630807,0.7253369114631457,0.7474944890143983,0.7665770650559043,0.7915544082922977,0.8198655930758135,0.8469927785250349,0.8718899073842376,0.8942999505124137,0.9180237990431032,0.9383731641484611,0.9599947297872524,1.0113270433539134,1.3652629038469306,1.8252614900573128,2.267616931894082,3.141129792623757,4.871805214359334
ART_2020001_165021.FR,0.0,0.3819238902560725,0.4730408369622425,0.5267571089955808,0.5621380066112105,0.5827256774944642,0.6044048302898529,0.6227792308985162,0.6394069102382609,0.6557550924204939,0.6663224904534961,0.6833009223432155,0.7030929161965976,0.7236571733789592,0.7475371470404324,0.7704859446075444,0.7963159223535727,0.8241271832748712,0.8503310028681262,0.8743393948364371,0.8985390640657869,0.9211722071098455,0.94107473528388,0.9609511139625999,1.0143348854655538,1.357723487820351,1.823950434349883,2.2632944324780784,3.1384445786110127,4.86592412063587,8.336644409684554
ART_2020001_170021.FR,0.0,0.38087963473824765,0.48356613533221754,0.5414761286414265,0.5775609069554146,0.6075021217364773,0.6302327348312832,0.6489589579751002,0.666743481139503,0.6782693306208373,0.693054778443501,0.7126665930522067,0.7322421055062416,0.7534897978737715,0.7764957559770636,0.8025252393317105,0.8280890109766732,0.85423864588755,0.8768725235486011,0.8990143604576935,0.9201248161548354,0.9386515626347597,0.9577770956756908,1.0002478741821075,1.3264705627990907,1.778450997179764,2.212885022027382,3.0655648210048185,4.740794939461906,8.129853026335848,17.793321930195223
ART_2020001_171021.FR,0.0,0.3856185442998796,0.4844159357485233,0.5377198162819213,0.5759563764955952,0.6056416669446278,0.6297457292947126,0.6496425733409841,0.6655223638426458,0.6832762866265093,0.7041959223184618,0.7259616111873912,0.7486837151751403,0.7693065876604197,0.7921220955636548,0.8168966728468144,0.8428986979472403,0.8660630540439699,0.8870233933421391,0.9090699345183275,0.9260726942976735,0.9416942372374297,0.9856521993846542,1.3070113367802882,1.7409618746203337,2.150147822392635,2.9924874477657273,4.671037685024636,7.961373651360554,17.061229485387003,93.28763770994894
ART_2020001_172021.FR,0.0,0.3947434312615477,0.48801633053885496,0.544997136648415,0.5885845429045408,0.6205314295808587,0.6436835510849325,0.6587123217032084,0.6731937953905134,0.692376426448794,0.7159672100085565,0.7419113967135548,0.7657816688203959,0.7889593960860979,0.812495337735876,0.838161538319276,0.8615675911536991,0.882301953340473,0.9062100860511924,0.9274557380828159,0.9488148227670775,0.9922524484412026,1.335616846675442,1.794335186707563,2.2248130167235263,3.0804717141547684,4.791977987015139,8.223626318214292,18.07125391345309,112.19726905965197,inf
ART_2020001_173021.FR,0.0,0.3961733458718081,0.4969734572777907,0.5583069247671651,0.5975874879780726,0.6246859102061577,0.644745422153136,0.6645728778562972,0.6862337175251704,0.7075553402430586,0.7319709992041429,0.7523558930759019,0.7762381898116956,0.8018161098462723,0.82734021881949,0.8477321548001134,0.868438639955994,0.8874135403509337,0.9039501815523437,0.923449102047424,0.9642744443348882,1.2874691624609715,1.7095240725898582,2.1079846049331064,2.9320168668915163,4.580692557841376,7.8099318888467675,16.75584294304282,92.3128273013351,inf,inf
ART_2020001_174021.FR,0.0,0.40430104199070127,0.5060042703224521,0.5642109497619909,0.6024934815562026,0.6287927211864377,0.6513631748789392,0.6732733661124258,0.6960338556038832,0.7253291828661481,0.751682049046519,0.7779442864579793,0.8032917386870982,0.8287729342316608,0.850667084628965,0.8722728981753756,0.8948655200314075,0.9148977637320029,0.9379785553656093,0.9856300872625516,1.3416955863394715,1.7856046181679586,2.208239867500332,3.0510086643231187,4.749431800092957,8.114021581147762,17.78421524415325,109.16229470753738,inf,inf,inf
ART_2020001_175021.FR,0.0,0.4106975545294834,0.5046661158646945,0.5568535265542759,0.5928024860820158,0.6272611056011662,0.6569409480273328,0.683878577725736,0.7135073280161306,0.7443392457656701,0.7719112976823401,0.7994177123543037,0.8279731459118514,0.8534655566818959,0.8757835466646914,0.8999474780885374,0.9212809661450915,0.9413944801088194,0.9693068486917212,1.2905025543747641,1.734255874799748,2.1495727887715805,2.9708038686551834,4.562085367360124,7.851437143955497,17.271509109735412,108.24618888583389,inf,inf,inf,inf
ART_2020001_180021.FR,0.0,0.4046267791931887,0.5026595052655465,0.559508386554987,0.6011526035006491,0.6370945174554041,0.6657413926453633,0.6957192616129445,0.7265349430122181,0.7546494790060164,0.7801990704893581,0.8048588676885389,0.8274232146911644,0.8469564110444975,0.8713951140300983,0.8900561811649544,0.9119886466705187,0.9728655849257785,1.3258431566391755,1.7436710667714017,2.146277149163885,2.9869992432447545,4.67542649510367,7.934890150074566,16.953589532739173,91.8075046835784,inf,inf,inf,inf,inf
ART_2020001_181021.FR,0.0,0.4166568179129921,0.5145155412267256,0.5762659432724967,0.6225894768910111,0.6568687809905576,0.6887869544673962,0.7225877326032714,0.7553227244446835,0.7810186053300774,0.8064489995763999,0.8336210616087555,0.8570828952738596,0.8789156221941655,0.9009300208693057,0.9252060112698284,0.9601083870656705,1.2724548538965124,1.6944347667495616,2.0974502942642075,2.897898910491282,4.463929571371373,7.682960033814696,16.87042391495179,103.63651374583974,inf,inf,inf,inf,inf,inf
ART_2020001_182021.FR,0.0,0.4144710986650613,0.5132169240534519,0.5761313671641131,0.620000679927388,0.6604420723989037,0.698095126793678,0.7298317537835928,0.7559742192329966,0.7817023354514903,0.8073730184725152,0.8307560298816996,0.8554613992888566,0.8784581755101031,0.9002804134735367,0.9587550400598644,1.3151273450830154,1.7413296658298971,2.1509586036307873,2.9731781940162376,4.612006563372834,7.882179432459916,17.228726060540904,103.66456723126004,inf,inf,inf,inf,inf,inf,inf
ART_2020001_183021.FR,0.0,0.42101851408928637,0.5256256234560092,0.5932968923261254,0.6465633947398525,0.6900479803737833,0.731682953702712,0.7666774082939701,0.8000330713961749,0.8278811784050782,0.8517326502461938,0.8722409687797477,0.892320241533306,0.9166056735035656,0.9572587030430402,1.3052585216487256,1.7253241761860947,2.1340327294809893,2.9432308969567442,4.5319493386377365,7.755396650517817,16.94667046477104,101.00847991044776,inf,inf,inf,inf,inf,inf,inf,inf
ART_2020001_184021.FR,0.0,0.43527893394728606,0.5433300610501766,0.6166522926170173,0.673308582224486,0.7220781938179183,0.7620325083605031,0.7969988069696415,0.8265562635281811,0.8501870239645212,0.8675380799335767,0.8876267792039381,0.9091135935019162,0.9395876326230215,1.2391150918320695,1.6385247520431283,2.0291984250390303,2.7945092094163595,4.288476891718624,7.369100410319774,16.125633286926877,96.14589518757523,inf,inf,inf,inf,inf,inf,inf,inf,inf
